dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-06-24,3,1,6,0,0,0,1,30.476653000000002,27.644414,0.479167,9.750174999999999,2551,4340,6891
2012-06-25,3,1,6,0,1,1,1,29.349153,26.815722,0.504167,20.125661,1139,5640,6779
2012-06-26,3,1,6,0,2,1,1,25.864152999999998,24.382864,0.373333,23.292014,1077,6365,7442
2012-06-27,3,1,6,0,3,1,1,28.5975,26.272472,0.36,18.208925,1077,6258,7335
2012-06-28,3,1,6,0,4,1,1,30.715847,27.695992,0.4225,11.50055,921,5958,6879
2012-06-29,3,1,6,0,5,1,1,34.200847,32.251133,0.48875,11.082939000000001,829,4634,5463
2012-06-30,3,1,6,0,6,0,1,31.365000000000002,28.187828,0.60125,10.791756999999999,1455,4232,5687
2012-07-01,3,1,7,0,0,0,1,33.449153,30.775789,0.51875,11.291443000000001,1421,4110,5531
2012-07-02,3,1,7,0,1,1,1,32.048347,28.783558000000003,0.447083,13.082889,904,5323,6227
2012-07-03,3,1,7,0,2,1,1,32.014153,28.80865,0.492083,8.457878999999998,1052,5608,6660
2012-07-04,3,1,7,1,3,0,1,32.355847,30.025817,0.53875,9.041649999999999,2562,4841,7403
2012-07-05,3,1,7,0,4,1,1,33.9275,31.216047,0.457917,12.999943,1405,4836,6241
2012-07-06,3,1,7,0,5,1,1,33.961653,30.853853,0.450833,9.791514,1366,4841,6207
2012-07-07,3,1,7,0,6,0,1,35.328347,33.001433,0.492083,10.958118,1448,3392,4840
2012-07-08,3,1,7,0,0,0,1,33.722500000000004,32.406236,0.57375,8.417143,1203,3469,4672
2012-07-09,3,1,7,0,1,1,2,29.144153000000003,26.816214000000002,0.683333,12.125325,998,5571,6569
2012-07-10,3,1,7,0,2,1,2,29.554153,27.256636000000004,0.6675,10.166379000000001,954,5336,6290
2012-07-11,3,1,7,0,3,1,1,29.383347,26.661111000000002,0.633333,10.166111,975,6289,7264
2012-07-12,3,1,7,0,4,1,1,29.349153,26.842003000000002,0.529583,9.833924999999999,1032,6414,7446
2012-07-13,3,1,7,0,5,1,2,29.998347,27.385253,0.485833,5.41695,1511,5988,7499
2012-07-14,3,1,7,0,6,0,2,28.836653,27.307722000000002,0.699167,9.626493,2355,4614,6969
2012-07-15,3,1,7,0,0,0,1,30.579152999999998,28.913036,0.717917,11.166689,1920,4111,6031
2012-07-16,3,1,7,0,1,1,1,31.296653000000003,29.689125,0.645,11.000529,1088,5742,6830
2012-07-17,3,1,7,0,2,1,1,33.551653,30.983003,0.505833,7.666743,921,5865,6786
2012-07-18,3,1,7,0,3,1,1,32.526652999999996,30.568903,0.577083,9.208614,799,4914,5713
2012-07-19,3,1,7,0,4,1,1,31.57,29.300322,0.600417,11.083743,888,5703,6591
2012-07-20,3,1,7,0,5,1,2,27.299153,25.134025,0.844167,14.000789000000001,747,5123,5870
2012-07-21,3,1,7,0,6,0,3,24.429153,22.546391999999997,0.865417,14.2911,1264,3195,4459
2012-07-22,3,1,7,0,0,0,2,27.3675,25.548125000000002,0.7625,6.2926936,2544,4866,7410
2012-07-23,3,1,7,0,1,1,1,30.408347,28.290696999999998,0.694167,9.291761,1135,5831,6966
2012-07-24,3,1,7,0,2,1,1,30.784153,28.96445,0.655,14.167418,1140,6452,7592
2012-07-25,3,1,7,0,3,1,1,29.690847,26.816214000000002,0.45,11.0416,1383,6790,8173
2012-07-26,3,1,7,0,4,1,1,31.843347,30.309783,0.596667,19.082470999999998,1036,5825,6861
2012-07-27,3,1,7,0,5,1,1,32.048347,30.102897,0.594583,10.250464,1259,5645,6904
2012-07-28,3,1,7,0,6,0,1,30.989152999999998,28.601764,0.613333,10.542449999999999,2234,4451,6685
2012-07-29,3,1,7,0,0,0,1,29.588347,27.385253,0.62375,11.416532,2153,4444,6597
2012-07-30,3,1,7,0,1,1,1,29.964153,28.084467,0.66875,10.292339,1040,6065,7105
2012-07-31,3,1,7,0,2,1,1,29.246653,27.178736,0.704167,11.083475,968,6248,7216
2012-08-01,3,1,8,0,3,1,1,29.4175,27.359628,0.6775,9.458993,1074,6506,7580
2012-08-02,3,1,8,0,4,1,1,30.8525,28.990608,0.659583,8.666718,983,6278,7261
2012-08-03,3,1,8,0,5,1,2,31.399153,29.637547,0.6425,14.458064,1328,5847,7175
2012-08-04,3,1,8,0,6,0,1,32.526652999999996,30.801947000000002,0.613333,17.249686,2345,4479,6824
2012-08-05,3,1,8,0,0,0,1,31.535847,29.974239,0.6525,19.458206999999998,1707,3757,5464
2012-08-06,3,1,8,0,1,1,2,30.8525,29.120086,0.654167,8.666718,1233,5780,7013
2012-08-07,3,1,8,0,2,1,2,30.169152999999998,28.602461,0.70375,7.8328359999999995,1278,5995,7273
2012-08-08,3,1,8,0,3,1,2,30.75,29.016397,0.672917,7.4169,1263,6271,7534
2012-08-09,3,1,8,0,4,1,1,30.989152999999998,28.679828,0.620417,10.458699999999999,1196,6090,7286
2012-08-10,3,1,8,0,5,1,2,29.349153,27.385622,0.715833,16.000471,1065,4721,5786
2012-08-11,3,1,8,0,6,0,2,28.392500000000002,26.168947000000003,0.732917,13.834093,2247,4052,6299
2012-08-12,3,1,8,0,0,0,1,28.734153000000003,26.427739,0.530417,8.208304,2182,4362,6544
2012-08-13,3,1,8,0,1,1,1,29.554153,27.152414,0.545417,9.126204,1207,5676,6883
2012-08-14,3,1,8,0,2,1,1,29.793346999999997,27.747939000000002,0.686667,11.333586,1128,5656,6784
2012-08-15,3,1,8,0,3,1,1,28.973347,26.815517,0.619583,11.374657000000001,1198,6149,7347
2012-08-16,3,1,8,0,4,1,1,29.485847,26.842208000000003,0.519167,9.500332,1338,6267,7605
2012-08-17,3,1,8,0,5,1,1,29.656653,9.9384,0.570833,15.500718,1483,5665,7148
2012-08-18,3,1,8,0,6,0,1,27.811653,25.340911000000002,0.603333,11.917089,2827,5038,7865
2012-08-19,3,1,8,0,0,0,2,26.069153,24.745714000000003,0.711667,5.79215,1208,3341,4549
2012-08-20,3,1,8,0,1,1,2,26.069153,24.434647000000002,0.734167,8.708593,1026,5504,6530
2012-08-21,3,1,8,0,2,1,1,26.615847000000002,24.642025,0.67375,4.8756436,1081,5925,7006
2012-08-22,3,1,8,0,3,1,1,27.3675,25.496014000000002,0.677083,4.708981100000001,1094,6281,7375
2012-08-23,3,1,8,0,4,1,1,28.529153,26.117328,0.635833,5.6679186,1363,6402,7765
2012-08-24,3,1,8,0,5,1,2,28.802500000000002,26.531100000000002,0.615,4.8337686,1325,6257,7582
2012-08-25,3,1,8,0,6,0,2,27.128347,25.366536,0.712917,16.375336,1829,4224,6053
2012-08-26,3,1,8,0,0,0,2,26.786653,24.435836,0.845833,15.333486,1483,3772,5255
2012-08-27,3,1,8,0,1,1,1,28.836653,26.842208000000003,0.730417,8.625110999999999,989,5928,6917
2012-08-28,3,1,8,0,2,1,1,29.861653,27.30805,0.62,12.791975,935,6105,7040
2012-08-29,3,1,8,0,3,1,1,28.085,26.065053,0.552083,7.541653999999999,1177,6520,7697
2012-08-30,3,1,8,0,4,1,1,28.973347,26.763939,0.590417,5.1668189,1172,6541,7713
2012-08-31,3,1,8,0,5,1,1,31.330847000000002,28.2654,0.5875,11.291711,1433,5917,7350
2012-09-01,3,1,9,0,6,0,2,30.886653000000003,28.808814,0.638333,7.5835289999999995,2352,3788,6140
2012-09-02,3,1,9,0,0,0,2,28.563347,26.609,0.815,4.2927436,2613,3197,5810
2012-09-03,3,1,9,1,1,0,1,29.0075,27.126789000000002,0.790833,10.125107,1965,4069,6034
2012-09-04,3,1,9,0,2,1,1,29.759152999999998,28.162408000000003,0.755,15.833507,867,5997,6864
2012-09-05,3,1,9,0,3,1,1,30.203346999999997,29.068303,0.74125,12.583136,832,6280,7112
2012-09-06,3,1,9,0,4,1,2,28.563347,26.868489000000004,0.810417,9.542207,611,5592,6203
2012-09-07,3,1,9,0,5,1,1,28.836653,26.945364,0.73625,11.500282,1045,6459,7504
2012-09-08,3,1,9,0,6,0,2,27.025847,25.055961,0.799167,18.833968000000002,1557,4419,5976
2012-09-09,3,1,9,0,0,0,1,25.009999999999998,23.735925,0.5475,15.041232,2570,5657,8227
2012-09-10,3,1,9,0,1,1,1,23.916653,23.191814,0.50375,17.333771000000002,1118,6407,7525
2012-09-11,3,1,9,0,2,1,1,23.677500000000002,22.725972,0.52,6.1676314,1070,6697,7767
2012-09-12,3,1,9,0,3,1,1,24.565847,23.373075,0.577083,8.833682,1050,6820,7870
2012-09-13,3,1,9,0,4,1,1,25.1125,23.761878,0.637083,5.5422936,1054,6750,7804
2012-09-14,3,1,9,0,5,1,1,25.966653,24.357403,0.6725,6.9588209999999995,1379,6630,8009
2012-09-15,3,1,9,0,6,0,1,24.941653000000002,24.020547,0.501667,16.583907,3160,5554,8714
2012-09-16,3,1,9,0,0,0,1,23.779999999999998,23.088124999999998,0.57,6.042281099999999,2166,5167,7333
2012-09-17,3,1,9,0,1,1,2,23.814153,22.675050000000002,0.734583,10.166713999999999,1022,5847,6869
2012-09-18,3,1,9,0,2,1,2,25.556653,23.167747,0.8725,23.958329,371,3702,4073
2012-09-19,3,1,9,0,3,1,1,22.6525,22.156564,0.536667,14.416725,788,6803,7591
2012-09-20,3,1,9,0,4,1,1,22.413347,21.819872,0.618333,7.917189,939,6781,7720
2012-09-21,3,1,9,0,5,1,1,24.565847,23.450811,0.66875,10.333343000000001,1250,6917,8167
2012-09-22,3,1,9,0,6,0,1,26.650000000000002,25.030008000000002,0.646667,19.000061,2512,5883,8395
2012-09-23,4,1,9,0,0,0,1,21.695847,21.276253,0.467083,14.958286000000001,2454,5453,7907
2012-09-24,4,1,9,0,1,1,1,21.080847000000002,20.603033,0.492917,9.541068000000001,1001,6435,7436
2012-09-25,4,1,9,0,2,1,1,22.55,22.311339,0.57,15.833507,845,6693,7538
2012-09-26,4,1,9,0,3,1,1,26.035,24.461132999999997,0.630833,16.3748,787,6946,7733
2012-09-27,4,1,9,0,4,1,2,26.650000000000002,24.926975000000002,0.690833,9.000914,751,6642,7393
2012-09-28,4,1,9,0,5,1,2,25.385847000000002,24.020383000000002,0.69,10.999993,1045,6370,7415
2012-09-29,4,1,9,0,6,0,1,22.2425,21.742136,0.542917,15.249468,2589,5966,8555
2012-09-30,4,1,9,0,0,0,1,21.593347,21.224183,0.583333,9.042186,2015,4874,6889
2012-10-01,4,1,10,0,1,1,2,21.354153,20.992,0.649167,6.0838814,763,6015,6778
2012-10-02,4,1,10,0,2,1,3,24.224153,22.235653,0.871667,6.9998249999999995,315,4324,4639
2012-10-03,4,1,10,0,3,1,2,26.9575,24.564453,0.79375,4.4585686,728,6844,7572
2012-10-04,4,1,10,0,4,1,2,26.9575,24.926975000000002,0.722917,7.875582,891,6437,7328
2012-10-05,4,1,10,0,5,1,1,25.215,23.787667,0.6275,7.12545,1516,6640,8156
2012-10-06,4,1,10,0,6,0,1,22.720847,22.079361000000002,0.664167,17.957675000000002,3031,4934,7965
2012-10-07,4,1,10,0,0,0,2,17.049153,17.212333,0.708333,9.457854000000001,781,2729,3510
2012-10-08,4,1,10,1,1,0,2,15.716652999999999,15.891928,0.709583,12.708492999999999,874,4604,5478
2012-10-09,4,1,10,0,2,1,2,18.313347,17.962592,0.761667,12.7501,601,5791,6392
2012-10-10,4,1,10,0,3,1,1,21.080847000000002,20.628822,0.630833,12.584007,780,6911,7691
2012-10-11,4,1,10,0,4,1,1,17.835,17.677847,0.463333,12.166932000000001,834,6736,7570
2012-10-12,4,1,10,0,5,1,1,17.9375,17.755910999999998,0.539167,15.751164,1060,6222,7282
2012-10-13,4,1,10,0,6,0,1,16.126653,16.047236,0.494583,9.791514,2252,4857,7109
2012-10-14,4,1,10,0,0,0,1,21.388347,20.836364,0.640417,18.667004000000002,2080,4559,6639
2012-10-15,4,1,10,0,1,1,2,23.028347,22.105150000000002,0.7075,19.834478999999998,760,5115,5875
2012-10-16,4,1,10,0,2,1,1,19.201653,18.894686,0.558333,12.208807,922,6612,7534
2012-10-17,4,1,10,0,3,1,1,18.689153,18.454428,0.692917,6.791857,979,6482,7461
2012-10-18,4,1,10,0,4,1,2,21.4225,21.017625,0.728333,15.874779,1008,6501,7509
2012-10-19,4,1,10,0,5,1,2,23.096653,22.053736,0.815,9.041917999999999,753,4671,5424
2012-10-20,4,1,10,0,6,0,1,19.850847,19.386522,0.572917,7.874979,2806,5284,8090
2012-10-21,4,1,10,0,0,0,1,19.030847,18.713589,0.51,11.125618000000001,2132,4692,6824
2012-10-22,4,1,10,0,1,1,1,19.9875,19.800622,0.568333,5.4593811,830,6228,7058
2012-10-23,4,1,10,0,2,1,1,22.310847,21.742464,0.641667,6.3345686,841,6625,7466
2012-10-24,4,1,10,0,3,1,1,24.087500000000002,22.907561,0.63625,4.8762064,795,6898,7693
2012-10-25,4,1,10,0,4,1,2,22.55,21.717208000000003,0.800417,8.333125,875,6484,7359
2012-10-26,4,1,10,0,5,1,2,22.379153000000002,21.432750000000002,0.807083,8.875289,1182,6262,7444
2012-10-27,4,1,10,0,6,0,2,21.73,21.120452999999998,0.72,15.791364000000002,2643,5209,7852
2012-10-28,4,1,10,0,0,0,2,19.5775,19.178611,0.694583,26.666535999999997,998,3461,4459
2012-10-29,4,1,10,0,1,1,3,18.04,18.0154,0.88,23.9994,2,20,22
2012-10-30,4,1,10,0,2,1,2,13.045462,12.706268999999999,0.825455,14.271603,87,1009,1096
2012-10-31,4,1,10,0,3,1,2,14.657499999999999,14.8051,0.666667,11.166689,419,5147,5566
2012-11-01,4,1,11,0,4,1,2,14.999153000000002,15.167622,0.581667,10.542182,466,5520,5986
2012-11-02,4,1,11,0,5,1,1,14.555,14.597722000000001,0.522083,17.833725,618,5229,5847
2012-11-03,4,1,11,0,6,0,2,14.076653,13.277686000000001,0.49125,18.125443,1029,4109,5138
2012-11-04,4,1,11,0,0,0,1,13.359153,13.511058,0.532917,12.000236,1201,3906,5107
2012-11-05,4,1,11,0,1,1,1,13.085847,12.631075,0.494167,15.833775000000001,378,4881,5259
2012-11-06,4,1,11,0,2,1,1,11.514153,11.544247,0.567083,11.625371,466,5220,5686
2012-11-07,4,1,11,0,3,1,2,12.129153,11.259461,0.5475,20.375236,326,4709,5035
2012-11-08,4,1,11,0,4,1,1,14.439134,14.017531,0.333478,23.304945,340,4975,5315
2012-11-09,4,1,11,0,5,1,1,14.828347,14.571933,0.540833,14.375386,709,5283,5992
2012-11-10,4,1,11,0,6,0,1,15.955846999999999,16.151417,0.645417,3.8756686,2090,4446,6536
2012-11-11,4,1,11,0,0,0,1,17.254153000000002,17.290233,0.659167,8.5425,2290,4562,6852
2012-11-12,4,1,11,1,1,0,1,19.884999999999998,19.490703,0.741667,11.625639,1097,5172,6269
2012-11-13,4,1,11,0,2,1,2,14.076653,13.252225,0.662917,22.917082,327,3767,4094
2012-11-14,4,1,11,0,3,1,1,11.855847,11.544083,0.552083,13.374875,373,5122,5495
2012-11-15,4,1,11,0,4,1,2,13.188346999999998,13.304172,0.620417,10.250129000000001,320,5125,5445
2012-11-16,4,1,11,0,5,1,1,14.145,14.235364,0.524583,11.458675000000001,484,5214,5698
2012-11-17,4,1,11,0,6,0,1,13.325000000000001,13.381703,0.545417,12.041843,1313,4316,5629
2012-11-18,4,1,11,0,0,0,1,14.0425,13.847586,0.692917,15.250004,922,3747,4669
2012-11-19,4,1,11,0,1,1,2,15.614152999999998,15.400461,0.623333,15.749489,449,5050,5499
2012-11-20,4,1,11,0,2,1,2,15.340847000000002,15.607346999999999,0.685,5.542575,534,5100,5634
2012-11-21,4,1,11,0,3,1,1,14.486653,14.960571999999999,0.61375,6.917482000000001,615,4531,5146
2012-11-22,4,1,11,1,4,0,1,13.940000000000001,14.365210999999999,0.580417,3.5423436,955,1470,2425
2012-11-23,4,1,11,0,5,1,1,15.101653,15.529938999999999,0.56875,9.917407,1603,2307,3910
2012-11-24,4,1,11,0,6,0,1,11.411653,10.198421999999999,0.404583,25.250357,532,1745,2277
2012-11-25,4,1,11,0,0,0,1,10.079153,10.560903,0.468333,10.083499999999999,309,2115,2424
2012-11-26,4,1,11,0,1,1,1,12.846652999999998,13.899164,0.535417,3.1255499999999996,337,4750,5087
2012-11-27,4,1,11,0,2,1,2,11.958347,11.543878,0.786667,15.916654,123,3836,3959
2012-11-28,4,1,11,0,3,1,1,12.163347,11.880242,0.50625,14.125007,198,5062,5260
2012-11-29,4,1,11,0,4,1,1,11.51567,12.235302,0.555652,7.739974,243,5080,5323
2012-11-30,4,1,11,0,5,1,1,12.231653000000001,13.278547000000001,0.649583,3.9175436,362,5306,5668
2012-12-01,4,1,12,0,6,0,2,12.231653000000001,12.993064,0.806667,4.0001814,951,4240,5191
2012-12-02,4,1,12,0,0,0,2,14.247499999999999,14.727528000000001,0.823333,8.333393000000001,892,3757,4649
2012-12-03,4,1,12,0,1,1,1,18.552500000000002,18.687635999999998,0.7675,5.5422936,555,5679,6234
2012-12-04,4,1,12,0,2,1,1,19.509153,19.231214,0.73375,11.666643,551,6055,6606
2012-12-05,4,1,12,0,3,1,1,17.971653,17.548492,0.485,21.709407,331,5398,5729
2012-12-06,4,1,12,0,4,1,1,10.489152999999998,10.586364,0.50875,11.708518,340,5035,5375
2012-12-07,4,1,12,0,5,1,2,13.154152999999999,13.200278,0.764167,8.7502,349,4659,5008
2012-12-08,4,1,12,0,6,0,2,15.648347,15.969828000000001,0.91125,6.792393,1153,4429,5582
2012-12-09,4,1,12,0,0,0,2,15.750846999999998,15.995986,0.905417,10.584325,441,2787,3228
2012-12-10,4,1,12,0,1,1,2,17.869153,17.858575,0.925,12.750636,329,4841,5170
2012-12-11,4,1,12,0,2,1,2,14.486653,13.872883000000002,0.596667,19.834478999999998,282,5219,5501
2012-12-12,4,1,12,0,3,1,2,12.1975,12.190858,0.538333,10.916779,310,5009,5319
2012-12-13,4,1,12,0,4,1,1,12.129153,12.061708,0.485833,11.666643,425,5107,5532
2012-12-14,4,1,12,0,5,1,1,11.548347,12.061872000000001,0.642917,8.792343,429,5182,5611
2012-12-15,4,1,12,0,6,0,1,13.290847,13.873702999999999,0.650417,7.12545,767,4280,5047
2012-12-16,4,1,12,0,0,0,2,14.862499999999999,15.167458,0.83875,6.749714,538,3248,3786
2012-12-17,4,1,12,0,1,1,2,16.126653,16.4615,0.907083,6.583306100000001,212,4373,4585
2012-12-18,4,1,12,0,2,1,1,16.844153,16.798028000000002,0.66625,14.834067999999998,433,5124,5557
2012-12-19,4,1,12,0,3,1,1,13.6325,14.028642000000001,0.625417,12.334164000000001,333,4934,5267
2012-12-20,4,1,12,0,4,1,2,13.530000000000001,13.743896999999999,0.667917,8.875021,314,3814,4128
2012-12-21,1,1,12,0,5,1,2,13.393346999999999,12.372447000000001,0.556667,25.083661000000003,221,3402,3623
2012-12-22,1,1,12,0,6,0,1,10.899153,9.680633,0.44125,27.292182,205,1544,1749
2012-12-23,1,1,12,0,0,0,1,10.079153,10.638311,0.515417,8.916561,408,1379,1787
2012-12-24,1,1,12,0,1,1,2,9.483464,10.6149,0.791304,5.1744368000000005,174,746,920
2012-12-25,1,1,12,1,2,0,2,11.943464,12.073065,0.734783,11.304642,440,573,1013
2012-12-26,1,1,12,0,3,1,3,9.976652999999999,9.033653,0.823333,21.208582,9,432,441
2012-12-27,1,1,12,0,4,1,2,10.420846999999998,9.292322,0.652917,23.458911,247,1867,2114
2012-12-28,1,1,12,0,5,1,2,10.386652999999999,10.456885999999999,0.59,10.416557,644,2451,3095
2012-12-29,1,1,12,0,6,0,2,10.386652999999999,9.9384,0.752917,8.333661,159,1182,1341
2012-12-30,1,1,12,0,0,0,1,10.489152999999998,9.499699999999999,0.483333,23.500518,364,1432,1796
2012-12-31,1,1,12,0,1,1,2,8.849153,9.162967,0.5775,10.374682,439,2290,2729
